-9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 16.920000 17.190000 17.460000 17.730000 18.000000 
-9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 16.920000 17.190000 17.460000 17.730000 
-9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 16.920000 17.190000 17.460000 
-9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 16.920000 17.190000 
-10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 16.920000 
-10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 16.650000 
-10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 16.380000 
-10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 16.110000 
-11.160000 -10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 15.840000 
-11.430000 -11.160000 -10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 15.570000 
-11.700000 -11.430000 -11.160000 -10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 15.300000 
-11.970000 -11.700000 -11.430000 -11.160000 -10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 15.030000 
-12.240000 -11.970000 -11.700000 -11.430000 -11.160000 -10.890000 -10.620000 -10.350000 -10.080000 -9.810000 -9.540000 -9.270000 -9.000000 -8.730000 -8.460000 -8.190000 -7.920000 -7.650000 -7.380000 -7.110000 -6.840000 -6.570000 -6.300000 -6.030000 -5.760000 -5.490000 -5.220000 -4.950000 -4.680000 -4.410000 -4.140000 -3.870000 -3.600000 -3.330000 -3.060000 -2.790000 -2.520000 -2.250000 -1.980000 -1.710000 -1.440000 -1.170000 -0.900000 -0.630000 -0.360000 -0.090000 0.180000 0.450000 0.720000 0.990000 1.260000 1.530000 1.800000 2.070000 2.340000 2.610000 2.880000 3.150000 3.420000 3.690000 3.960000 4.230000 4.500000 4.770000 5.040000 5.310000 5.580000 5.850000 6.120000 6.390000 6.660000 6.930000 7.200000 7.470000 7.740000 8.010000 8.280000 8.550000 8.820000 9.090000 9.360000 9.630000 9.900000 10.170000 10.440000 10.710000 10.980000 11.250000 11.520000 11.790000 12.060000 12.330000 12.600000 12.870000 13.140000 13.410000 13.680000 13.950000 14.220000 14.490000 14.760000 
